State,Utility Name,Year,Month,Total Disconnections,Total Connections,Disconnection Rate
Indiana,Midwest Natural Gas Corporation,2019,February,,12565.0,
Indiana,Midwest Natural Gas Corporation,2019,March,,12594.0,
Indiana,Midwest Natural Gas Corporation,2019,April,,12535.0,
Indiana,Midwest Natural Gas Corporation,2019,May,,12425.0,
Indiana,Midwest Natural Gas Corporation,2019,June,,12287.0,
Indiana,Midwest Natural Gas Corporation,2019,July,,12210.0,
Indiana,Midwest Natural Gas Corporation,2019,August,,12189.0,
Indiana,Midwest Natural Gas Corporation,2019,September,,12165.0,
Indiana,Midwest Natural Gas Corporation,2019,October,,12344.0,
Indiana,Midwest Natural Gas Corporation,2019,November,,12586.0,
Indiana,Midwest Natural Gas Corporation,2019,December,,12610.0,
Indiana,Midwest Natural Gas Corporation,2020,January,,12649.0,
Indiana,Midwest Natural Gas Corporation,2020,February,,12653.0,
Indiana,Midwest Natural Gas Corporation,2020,March,,12680.0,
Indiana,Midwest Natural Gas Corporation,2020,April,,12650.0,
Indiana,Midwest Natural Gas Corporation,2020,May,,12614.0,
Indiana,Midwest Natural Gas Corporation,2020,June,,12658.0,
Indiana,Midwest Natural Gas Corporation,2020,July,,12644.0,
Indiana,Midwest Natural Gas Corporation,2020,August,,12603.0,
Indiana,Midwest Natural Gas Corporation,2020,September,,12629.0,
Indiana,Midwest Natural Gas Corporation,2020,October,,12745.0,
Indiana,Midwest Natural Gas Corporation,2020,November,,12750.0,
Indiana,Midwest Natural Gas Corporation,2020,December,,12803.0,
Indiana,Midwest Natural Gas Corporation,2021,January,,12843.0,
Indiana,Midwest Natural Gas Corporation,2021,February,,12851.0,
Indiana,Midwest Natural Gas Corporation,2021,March,,12856.0,
Indiana,Midwest Natural Gas Corporation,2021,April,,12821.0,
Indiana,Midwest Natural Gas Corporation,2021,May,,12755.0,
Indiana,Northern Indiana Public Service Company,2020,January,1565.0,,
Indiana,Northern Indiana Public Service Company,2020,February,1313.0,,
Indiana,Northern Indiana Public Service Company,2020,March,862.0,,
Indiana,Northern Indiana Public Service Company,2020,April,0.0,,
Indiana,Northern Indiana Public Service Company,2020,May,0.0,,
Indiana,Northern Indiana Public Service Company,2020,June,0.0,,
Indiana,Northern Indiana Public Service Company,2020,July,0.0,,
Indiana,Northern Indiana Public Service Company,2020,August,337.0,,
Indiana,Northern Indiana Public Service Company,2020,September,1542.0,,
Indiana,Northern Indiana Public Service Company,2020,October,1336.0,,
Indiana,Northern Indiana Public Service Company,2020,November,1109.0,,
Indiana,Northern Indiana Public Service Company,2020,December,859.0,,
Indiana,Northern Indiana Public Service Company,2021,January,973.0,,
Indiana,Northern Indiana Public Service Company,2021,February,622.0,,
Indiana,Northern Indiana Public Service Company,2021,March,1206.0,,
Indiana,Northern Indiana Public Service Company,2021,April,1272.0,,
Indiana,Northern Indiana Public Service Company,2021,May,1114.0,,
Indiana,Northern Indiana Public Service Company,2021,June,1171.0,,
Indiana,Northern Indiana Public Service Company,2021,July,833.0,,
Indiana,Northern Indiana Public Service Company,2021,August,1264.0,,
Indiana,Northern Indiana Public Service Company,2021,September,1888.0,,
Indiana,Northern Indiana Public Service Company,2021,October,1351.0,,
Indiana,Northern Indiana Public Service Company,2021,November,907.0,,
Indiana,Northern Indiana Public Service Company,2021,December,,,
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,January,1008.0,412757.0,0.00244211485208004
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,February,1815.0,412660.0,0.00439829399505646
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,March,1633.0,412743.0,0.00395645716583928
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,April,1820.0,412860.0,0.00440827399118345
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,May,1815.0,412980.0,0.00439488595089351
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,June,1865.0,412991.0,0.00451583690685753
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,July,1727.0,413133.0,0.00418025188014513
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,August,1644.0,413322.0,0.00397752841610173
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,September,1551.0,413364.0,0.0037521409701860796
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,October,1174.0,413706.0,0.0028377640159920297
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,November,761.0,414767.0,0.0018347650608655
Indiana,Northern Indiana Public Service Company (NIPSCO),2019,December,745.0,415535.0,0.0017928694333810599
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,January,1565.0,415742.0,0.0037643538540729597
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,February,1313.0,416066.0,0.00315574932823158
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,March,862.0,416502.0,0.0020696179129992202
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,April,0.0,416766.0,0.0
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,May,0.0,416886.0,0.0
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,June,0.0,417252.0,0.0
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,July,0.0,417544.0,0.0
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,August,337.0,417817.0,0.000806573212674448
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,September,1542.0,417707.0,0.00369158285592533
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,October,1336.0,418322.0,0.00319371202088343
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,November,1109.0,418559.0,0.00264956672774925
Indiana,Northern Indiana Public Service Company (NIPSCO),2020,December,859.0,418872.0,0.00205074581256326
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,January,973.0,419196.0,0.0023211099342551
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,February,622.0,419441.0,0.00148292608495593
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,March,1206.0,419583.0,0.00287428232316371
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,April,1272.0,419715.0,0.00303062792609271
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,May,1114.0,420022.0,0.00265224202541772
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,June,1171.0,420348.0,0.00278578701456888
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,July,833.0,420607.0,0.00198047108108044
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,August,1264.0,420983.0,0.00300249653786495
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,September,1888.0,421075.0,0.00448376180015437
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,October,1351.0,421406.0,0.0032059344195384
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,November,907.0,422007.0,0.00214925344840251
Indiana,Northern Indiana Public Service Company (NIPSCO),2021,December,1067.0,422437.0,0.00252582041819254
Indiana,Ohio Valley Gas Corporation,2019,January,18.0,25669.0,0.000701234952666641
Indiana,Ohio Valley Gas Corporation,2019,February,27.0,25736.0,0.00104911408144234
Indiana,Ohio Valley Gas Corporation,2019,March,64.0,25755.0,0.00248495437779072
Indiana,Ohio Valley Gas Corporation,2019,April,73.0,25752.0,0.0028347312830071503
Indiana,Ohio Valley Gas Corporation,2019,May,157.0,25658.0,0.006118949255592801
Indiana,Ohio Valley Gas Corporation,2019,June,202.0,25453.0,0.00793619612619338
Indiana,Ohio Valley Gas Corporation,2019,July,67.0,25249.0,0.00265357043843321
Indiana,Ohio Valley Gas Corporation,2019,August,63.0,25109.0,0.00250906049623641
Indiana,Ohio Valley Gas Corporation,2019,September,32.0,25026.0,0.00127867018300967
Indiana,Ohio Valley Gas Corporation,2019,October,22.0,25066.0,0.000877682917098859
Indiana,Ohio Valley Gas Corporation,2019,November,11.0,25501.0,0.000431355633112427
Indiana,Ohio Valley Gas Corporation,2019,December,8.0,25758.0,0.000310583119807438
Indiana,Ohio Valley Gas Corporation,2020,January,18.0,25811.0,0.000697377087288365
Indiana,Ohio Valley Gas Corporation,2020,February,32.0,25852.0,0.00123781525607303
Indiana,Ohio Valley Gas Corporation,2020,March,18.0,25879.0,0.0006955446501024
Indiana,Ohio Valley Gas Corporation,2020,April,,25886.0,
Indiana,Ohio Valley Gas Corporation,2020,May,,25860.0,
Indiana,Ohio Valley Gas Corporation,2020,June,,25832.0,
Indiana,Ohio Valley Gas Corporation,2020,July,,25777.0,
Indiana,Ohio Valley Gas Corporation,2020,August,151.0,25756.0,0.00586271160118031
Indiana,Ohio Valley Gas Corporation,2020,September,118.0,25732.0,0.0045857298305611695
Indiana,Ohio Valley Gas Corporation,2020,October,27.0,25732.0,0.00104927716461993
Indiana,Ohio Valley Gas Corporation,2020,November,13.0,25869.0,0.000502531988093858
Indiana,Ohio Valley Gas Corporation,2020,December,6.0,25984.0,0.00023091133004926102
Indiana,Ohio Valley Gas Corporation,2021,January,22.0,26084.0,0.0008434289219444869
Indiana,Ohio Valley Gas Corporation,2021,February,19.0,26141.0,0.0007268275888451089
Indiana,Ohio Valley Gas Corporation,2021,March,49.0,26164.0,0.0018728023238037
Indiana,Ohio Valley Gas Corporation,2021,April,77.0,26137.0,0.00294601522745533
Indiana,Ohio Valley Gas Corporation,2021,May,66.0,26104.0,0.00252834814587803
Indiana,Ohio Valley Gas Corporation,2021,June,101.0,26012.0,0.00388282331231739
Indiana,Sycamore Gas Company,2019,January,,5605.0,
Indiana,Sycamore Gas Company,2019,February,,5622.0,
Indiana,Sycamore Gas Company,2019,March,,5615.0,
Indiana,Sycamore Gas Company,2019,April,,5581.0,
Indiana,Sycamore Gas Company,2019,May,,5517.0,
Indiana,Sycamore Gas Company,2019,June,,5500.0,
Indiana,Sycamore Gas Company,2019,July,,5442.0,
Indiana,Sycamore Gas Company,2019,August,,5448.0,
Indiana,Sycamore Gas Company,2019,September,,5464.0,
Indiana,Sycamore Gas Company,2019,October,,5519.0,
Indiana,Sycamore Gas Company,2019,November,,5612.0,
Indiana,Sycamore Gas Company,2019,December,,5628.0,
Indiana,Sycamore Gas Company,2020,May,,5651.0,
Indiana,Sycamore Gas Company,2020,June,,5649.0,
Indiana,Sycamore Gas Company,2020,July,,5642.0,
Indiana,Sycamore Gas Company,2020,August,,5649.0,
Indiana,Sycamore Gas Company,2020,September,,5615.0,
Indiana,Sycamore Gas Company,2020,October,,5668.0,
Indiana,Sycamore Gas Company,2020,November,,5711.0,
Indiana,Sycamore Gas Company,2020,December,,5747.0,
Indiana,Sycamore Gas Company,2021,January,,5741.0,
Indiana,Sycamore Gas Company,2021,February,,5806.0,
Indiana,Sycamore Gas Company,2021,March,,5805.0,
Indiana,Sycamore Gas Company,2021,April,,5801.0,
Indiana,Sycamore Gas Company,2021,May,,5766.0,
Indiana,Sycamore Gas Company,2021,June,,5730.0,
Indiana,Vectren North,2019,January,,555260.0,
Indiana,Vectren North,2019,February,,556271.0,
Indiana,Vectren North,2019,March,,556425.0,
Indiana,Vectren North,2019,April,,555113.0,
Indiana,Vectren North,2019,May,,552681.0,
Indiana,Vectren North,2019,June,,550206.0,
Indiana,Vectren North,2019,July,,548152.0,
Indiana,Vectren North,2019,August,1997.0,547211.0,0.00364941494231658
Indiana,Vectren North,2019,September,1673.0,547823.0,0.0030539060974073703
Indiana,Vectren North,2019,October,1467.0,550669.0,0.00266403229526267
Indiana,Vectren North,2019,November,1162.0,557868.0,0.00208293001211756
Indiana,Vectren North,2019,December,1385.0,561198.0,0.00246793466833453
Indiana,Vectren North,2020,January,2623.0,562329.0,0.00466452912796601
Indiana,Vectren North,2020,February,2937.0,563196.0,0.00521488078750559
Indiana,Vectren North,2020,March,936.0,563628.0,0.00166066980348741
Indiana,Vectren North,2020,April,0.0,563993.0,0.0
Indiana,Vectren North,2020,May,211.0,564206.0,0.000373976880784678
Indiana,Vectren North,2020,June,562.0,564026.0,0.000996407967008613
Indiana,Vectren North,2020,July,990.0,563874.0,0.0017557113823301
Indiana,Vectren North,2020,August,1647.0,563686.0,0.00292183946381496
Indiana,Vectren North,2020,September,1566.0,562693.0,0.0027830451063013003
Indiana,Vectren North,2020,October,1071.0,564778.0,0.0018963203240919399
Indiana,Vectren North,2020,November,537.0,567848.0,0.000945675603330469
Indiana,Vectren North,2020,December,524.0,570372.0,0.0009186986738479449
Indiana,Vectren North,2021,January,1533.0,571934.0,0.0026803792045935397
Indiana,Vectren North,2021,February,64.0,573291.0,0.000111636149878508
Indiana,Vectren North,2021,March,1928.0,573749.0,0.0033603544407049104
Indiana,Vectren North,2021,April,2099.0,573033.0,0.0036629653091532297
Indiana,Vectren North,2021,May,2772.0,571867.0,0.00484728092371128
Indiana,Vectren North,2021,June,1920.0,570478.0,0.0033655986733931898
Indiana,Vectren North,2021,July,1688.0,569096.0,0.0029661076514331504
Indiana,Vectren North,2021,August,2231.0,568177.0,0.00392659329751116
Indiana,Vectren North,2021,September,1468.0,568313.0,0.00258308361765436
Indiana,Vectren North,2021,October,1123.0,570079.0,0.00196990241703343
Indiana,Vectren North,2021,November,691.0,575277.0,0.0012011604844275
Indiana,Vectren North,2021,December,690.0,578530.0,0.00119267799422675
Indiana,Vectren South,2019,January,,128193.0,
Indiana,Vectren South,2019,February,,128277.0,
Indiana,Vectren South,2019,March,,128253.0,
Indiana,Vectren South,2019,April,,128186.0,
Indiana,Vectren South,2019,May,,128172.0,
Indiana,Vectren South,2019,June,,128167.0,
Indiana,Vectren South,2019,July,,128267.0,
Indiana,Vectren South,2019,August,800.0,128319.0,0.006234462550362771
Indiana,Vectren South,2019,September,922.0,128381.0,0.007181748077986621
Indiana,Vectren South,2019,October,764.0,128466.0,0.00594709884327371
Indiana,Vectren South,2019,November,640.0,128640.0,0.00497512437810945
Indiana,Vectren South,2019,December,677.0,128802.0,0.00525612956320554
Indiana,Vectren South,2020,January,852.0,129013.0,0.0066039856448575
Indiana,Vectren South,2020,February,886.0,129060.0,0.006865024019835741
Indiana,Vectren South,2020,March,504.0,129150.0,0.00390243902439024
Indiana,Vectren South,2020,April,0.0,129357.0,0.0
Indiana,Vectren South,2020,May,71.0,129548.0,0.000548059406552012
Indiana,Vectren South,2020,June,137.0,129692.0,0.00105634888813497
Indiana,Vectren South,2020,July,203.0,129828.0,0.0015636072341867699
Indiana,Vectren South,2020,August,323.0,129853.0,0.0024874280917653
Indiana,Vectren South,2020,September,316.0,129813.0,0.00243427083574064
Indiana,Vectren South,2020,October,200.0,129877.0,0.00153991853830932
Indiana,Vectren South,2020,November,87.0,129959.0,0.0006694419009072091
Indiana,Vectren South,2020,December,39.0,130122.0,0.000299718725503758
Indiana,Vectren South,2021,January,154.0,130207.0,0.00118273211117682
Indiana,Vectren South,2021,February,11.0,130351.0,8.4387538262077e-05
Indiana,Vectren South,2021,March,251.0,130426.0,0.0019244629138362
Indiana,Vectren South,2021,April,395.0,130448.0,0.00302802649331534
Indiana,Vectren South,2021,May,344.0,130452.0,0.00263698525128016
Indiana,Vectren South,2021,June,345.0,130551.0,0.00264264540294598
Indiana,Vectren South,2021,July,257.0,130596.0,0.00196790100768783
Indiana,Vectren South,2021,August,159.0,130686.0,0.0012166567191589
Indiana,Vectren South,2021,September,106.0,130796.0,0.000810422337074528
Indiana,Vectren South,2021,October,174.0,130839.0,0.0013298787058904499
Indiana,Vectren South,2021,November,172.0,130931.0,0.0013136690317801
Indiana,Vectren South,2021,December,291.0,131044.0,0.0022206281859528097
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2013,October,414.0,407141.0,0.00101684674351146
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2013,November,138.0,407339.0,0.000338784157667201
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2013,December,224.0,407535.0,0.000549646042671182
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,January,41.0,407709.0,0.000100561920389297
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,February,79.0,407803.0,0.00019372098782990802
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,March,733.0,407478.0,0.0017988701230495898
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,April,4416.0,406790.0,0.010855724083679501
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,May,3140.0,406671.0,0.007721229200016721
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,June,932.0,406673.0,0.0022917675872261
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,July,1631.0,406944.0,0.00400792246599041
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,August,1674.0,406976.0,0.0041132646642553896
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,September,1761.0,407110.0,0.00432561224239149
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,October,1209.0,407472.0,0.0029670750382848397
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,November,98.0,408027.0,0.00024018018415448002
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2014,December,42.0,408305.0,0.000102864280378639
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,January,49.0,408437.0,0.000119969542426372
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,February,7.0,408432.0,1.7138715869471e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,March,669.0,408249.0,0.00163870578984884
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,April,1613.0,408150.0,0.00395197843929928
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,May,1091.0,408298.0,0.00267206795036958
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,June,1359.0,408195.0,0.0033292911476132704
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,July,1027.0,408180.0,0.00251604684207948
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,August,1293.0,407811.0,0.00317058637457057
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,September,1292.0,405146.0,0.0031889738514017203
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,October,357.0,403590.0,0.000884561064446592
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,November,9.0,403893.0,2.2283129442698002e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2015,December,67.0,404258.0,0.000165735743015599
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,January,44.0,402166.0,0.000109407558073035
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,February,0.0,400658.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,March,0.0,402626.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,April,2.0,395576.0,5.055918458147e-06
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,May,0.0,392629.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,June,74.0,393211.0,0.000188194124782877
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,July,1230.0,392199.0,0.00313616301928358
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,August,2887.0,393429.0,0.00733804574650064
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,September,1601.0,394511.0,0.00405818849157565
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,October,0.0,394691.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,November,0.0,394874.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2016,December,0.0,394799.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,January,0.0,394612.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,February,6.0,394639.0,1.520376850742e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,March,17.0,394521.0,4.3090228403557e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,April,720.0,394513.0,0.00182503491646663
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,May,3683.0,393381.0,0.00936242472310559
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,June,3594.0,393109.0,0.00914250246114945
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,July,2974.0,392585.0,0.00757542952481628
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,August,4238.0,392405.0,0.0108000662580752
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,September,3605.0,392370.0,0.00918775645436705
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,October,3056.0,391056.0,0.00781473753119758
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,November,1.0,392871.0,2.545364763497e-06
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2017,December,4.0,393339.0,1.016934501791e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,January,7.0,393634.0,1.7783016710954e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,February,5.0,393806.0,1.2696606958756e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,March,48.0,393921.0,0.000121851843389918
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,April,3078.0,390543.0,0.007881334449727691
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,May,1797.0,392522.0,0.00457808734287505
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,June,3295.0,392316.0,0.00839884175001784
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,July,1429.0,392154.0,0.00364397660102919
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,August,3257.0,392134.0,0.00830583423013562
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,September,3667.0,391915.0,0.00935662069581414
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,October,4231.0,392050.0,0.0107919908174978
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,November,94.0,392823.0,0.000239293524055363
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2018,December,43.0,392969.0,0.000109423389631243
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,January,247.0,393166.0,0.000628233367076502
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,February,8.0,393290.0,2.0341224033156e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,March,814.0,393446.0,0.0020688989086177
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,April,1373.0,392917.0,0.00349437667497207
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,May,3421.0,392782.0,0.008709665921554451
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,June,3657.0,392269.0,0.009322684178459169
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,July,3140.0,391416.0,0.00802215545608764
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,August,4425.0,392289.0,0.011279949221109899
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,September,5908.0,392188.0,0.0150642039022102
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,October,3835.0,391915.0,0.009785285074569739
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,November,234.0,393227.0,0.000595076126512167
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2019,December,19.0,393447.0,4.8291129427851e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,January,283.0,393846.0,0.000718554968185534
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,February,52.0,394059.0,0.000131959934933601
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,March,610.0,394202.0,0.0015474299978183801
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,April,0.0,393080.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,May,0.0,394114.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,June,0.0,394954.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,July,1725.0,394591.0,0.00437161516608336
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,August,743.0,394479.0,0.0018834969668854401
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,September,253.0,395242.0,0.00064011415790832
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,November,61.0,395714.0,0.000154151735849629
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2020,December,0.0,396111.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,January,0.0,396534.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,February,0.0,396527.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,March,1648.0,396448.0,0.00415691339091129
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,April,2722.0,396290.0,0.0068687072598349695
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,May,1352.0,396384.0,0.00341083393880681
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,June,1952.0,396874.0,0.00491843758976401
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,July,856.0,396107.0,0.00216103224633748
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,August,893.0,395305.0,0.00225901519080204
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,September,3104.0,396541.0,0.00782768994883253
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,October,1781.0,396077.0,0.00449660040850643
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,November,17.0,397006.0,4.2820511528793e-05
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2021,December,372.0,397693.0,0.000935394890028238
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,January,0.0,397251.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,February,0.0,397302.0,0.0
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,March,772.0,397264.0,0.00194329211808772
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,April,2463.0,396845.0,0.00620645340120198
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,May,1279.0,396319.0,0.00322719829228475
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,June,2307.0,396226.0,0.0058224346711220395
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,July,1766.0,396056.0,0.00445896539883249
Iowa,Alliant Energy (Interstate Power & Light) - Electric,2022,August,2092.0,396632.0,0.00527441053671918
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2013,October,26.0,198153.0,0.000131211740422805
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2013,November,7.0,198543.0,3.5256846124013e-05
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2013,December,28.0,198737.0,0.000140889718572787
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,January,5.0,198876.0,2.5141294072688003e-05
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,February,8.0,198938.0,4.0213533864821995e-05
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,March,103.0,198768.0,0.00051819206310875
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,April,842.0,198170.0,0.00424887722662361
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,May,637.0,197635.0,0.0032231133149492803
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,June,318.0,197473.0,0.0016103467309455
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,July,371.0,197275.0,0.0018806234951210198
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,August,370.0,197227.0,0.0018760108910037701
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,September,171.0,197399.0,0.0008662657865541359
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,October,96.0,197931.0,0.00048501750610061104
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,November,7.0,198681.0,3.5232357397033e-05
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2014,December,5.0,198922.0,2.5135480238485e-05
Iowa,Alliant Energy (Interstate Power & Light) - Gas,2015,January,6.0,199059.0,3.0141817250162002e-05
